date,symbol,direction,signal_time,entry_time,strategy_entry,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier,entry_drift_pct,signal_age_min,overlap_ratio,overlap_tier,profit_locked,exit_fill_status,atr_pct,size_cap_reason,news_signal,news_score,news_conf,news_headline,news_count,news_source,locked,reached_1pct,mfe_src,mfe_bar_pct,pnl_cap,delta,era,pnl_now_2L,pnl_cap_2L,qty_2L
2026-08-18,ZYDUSLIFE,LONG,09:20,09:43,1137.7,1138.49,363,412912.5,1127.0,1159.1,1.79,"DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,SUPERTREND",5,12.633,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1137.70,12:05,1127.0,STOP_HIT,LOSS,-4778.23,-1.16,48.0,STANDARD,-0.018,23.3,0.0,LOOSE,False,EXIT_NOT_FILLED,2.9,ATR_VOL,NEUTRAL,0.0,0.8,Zydus Lifesciences schedules investor roadshow in Singapore and Hong Kong - scanx.trade,1.0,gemini,False,False,flag,,-4778.23,0.0,C >=07-29 today's policy,-2328.0000753825016,-2328.0000753825016,175
2026-08-19,DEVYANI,LONG,09:20,09:28,142.69,142.74,1905,271691.1,140.6,146.25725,1.64,"ADX-FILTER,DAILY-BIAS,MACD,VPOC",4,12.0,MACD,"MACD: histogram flipped positive, MACD=0.232",14:50,142.97,TIME_EXIT,WIN,19.86,0.01,47.5,STANDARD,-0.049,8.4,,,False,EXIT_NOT_FILLED,4.42,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,False,flag,,19.86,0.0,C >=07-29 today's policy,2.1198735958856787,2.1198735958856787,1401
2026-08-20,ETERNAL,LONG,09:20,09:28,323.74,324.59,1475,478711.25,326.21,331.22,2.44,"ADX-FILTER,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,VPOC",9,27.0,CAMARILLA,CAMARILLA: breakout above H4=323.74,09:40,326.2,PROFIT_LOCK_STOP,WIN,1672.9,0.35,49.7,STANDARD,0.25,8.3,,,True,EXIT_CONFIRMED,2.51,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,True,True,flag,,4083.9470937987335,2411.0470937987334,C >=07-29 today's policy,671.1624750456084,1678.0790574779799,616
2026-08-24,ASTRAL,LONG,09:20,09:48,1542.25,1543.64,312,481572.0,1535.375,1569.75,3.16,"CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,SR-BREAK,VPOC",7,18.534,CAMARILLA,CAMARILLA: breakout above H4=1542.25,10:16,1535.2,STOP_HIT,LOSS,-3335.04,-0.69,49.4,STANDARD,0.081,28.3,0.0,LOOSE,False,EXIT_NOT_FILLED,2.48,ATR_VOL,CONTRADICTS,-0.5,0.8,ResMed's Sleep Business Booms as Astral Ventilator Troubles Weigh on Results - Vocal,2.0,gemini,False,False,flag,,-3335.04,0.0,C >=07-29 today's policy,-1406.595242515607,-1406.595242515607,129
2026-08-25,DMART,LONG,09:20,09:28,3949.9,3949.93,126,497687.4,3918.0,4013.7,2.0,"ADX-FILTER,CPR,FIRST-CANDLE,VPOC",4,12.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=3949.90,13:16,3918.0,STOP_HIT,LOSS,-4745.76,-0.95,49.6,STANDARD,0.0,8.1,,,False,EXIT_CONFIRMED,2.13,NOTIONAL_CAP,NO_NEWS,0.0,0.0,,0.0,none,False,False,flag,,-4745.76,0.0,C >=07-29 today's policy,-1911.7067130149917,-1911.7067130149917,50
2026-08-26,DIXON,LONG,09:15,09:32,14827.75,14826.88,33,489258.0,14905.1,15152.25,2.02,"CAMARILLA,DAILY-BIAS,DBL-BTM,SR-BREAK,VPOC",5,15.0,CAMARILLA,"CAMARILLA: reversal at L3=14827.75, target H3=15152.25",10:06,14902.0,PROFIT_LOCK_STOP,WIN,1762.69,0.36,49.8,STANDARD,-0.012,17.9,0.175,LOOSE,True,EXIT_CONFIRMED,2.41,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,True,True,flag,,4174.69292949881,2412.0029294988103,C >=07-29 today's policy,665.7884061976104,1615.9699419237738,13
2026-08-27,COFORGE,LONG,09:20,09:28,1901.2,1902.8,260,494624.0,1885.3,1933.0,1.73,"DAILY-BIAS,DBL-BTM,FIRST-CANDLE,SR-BREAK,VPOC",5,15.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1901.20,11:45,1885.3,STOP_HIT,LOSS,-5268.12,-1.06,49.9,STANDARD,0.063,8.2,,,False,EXIT_CONFIRMED,2.42,ATR_VOL,NEUTRAL,0.0,0.9,"Coforge AGM approves Sudhir Singh, John Speight reappointment - scanx.trade",4.0,gemini,False,False,flag,,-5268.12,0.0,C >=07-29 today's policy,-2155.648368355,-2155.648368355,105
2026-08-28,CONCOR,LONG,09:15,09:23,506.4975,506.0,918,464232.6,508.99,533.3924999999999,4.4,"ADX-FILTER,CAMARILLA,GAP-CONT,VPOC",4,12.0,CAMARILLA,CAMARILLA: breakout above H4=506.50,09:42,508.35,PROFIT_LOCK_STOP,WIN,1475.07,0.32,49.0,STANDARD,-0.157,8.0,,,True,EXIT_CONFIRMED,2.58,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,True,True,flag,,3960.8829463532015,2485.8129463532014,C >=07-29 today's policy,607.8083397925091,1677.410853823001,395
2026-08-31,POLICYBZR,LONG,09:20,09:27,1813.6,1815.57,232,421172.8,1796.4,1847.9999999999995,1.69,"DAILY-BIAS,FIRST-CANDLE,MACD,SUPERTREND,VPOC",5,12.633,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1813.60,14:50,1820.9,TIME_EXIT,WIN,614.09,0.15,48.7,STANDARD,0.099,8.0,,,False,EXIT_CONFIRMED,2.85,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,False,flag,,614.09,0.0,C >=07-29 today's policy,266.34353099301705,266.34353099301705,110
2026-09-01,IDFCFIRSTB,LONG,09:20,09:28,84.78,84.85,5894,499929.08,84.27,85.80000000000001,1.64,"ADX-FILTER,CPR,DAILY-BIAS,FIRST-CANDLE",4,12.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=84.78,10:32,84.27,STOP_HIT,LOSS,-4144.87,-0.83,49.4,STANDARD,0.047,8.3,,,False,EXIT_CONFIRMED,2.12,NOTIONAL_CAP,SUPPORTS,0.4,0.8,"CAS candle: Bank Nifty closes nearly 1% higher, reclaims 58,000; Federal, IDFC First Bank lead gains",6.0,gemini,False,False,flag,,-4144.87,0.0,C >=07-29 today's policy,-1685.850027686396,-1685.850027686396,2357
2026-09-02,MEESHO,LONG,09:25,09:33,207.97571428571428,208.04,1697,352738.42,205.54,212.84714285714284,1.92,"DAILY-BIAS,DBL-BTM,SR-BREAK,VPOC",4,12.0,VPOC,VPOC: breakout above VAH=207.98,10:30,205.51,STOP_HIT,LOSS,-4818.56,-1.36,49.1,STANDARD,-0.056,8.3,0.293,LOOSE,False,EXIT_CONFIRMED,3.4,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,False,flag,,-4818.56,0.0,C >=07-29 today's policy,-2749.1887985505014,-2749.1887985505014,961
2026-09-03,RBLBANK,LONG,09:15,09:23,398.695,398.96,1253,499884.35,401.28,417.285,3.73,"ASC-TRI,CAMARILLA,DAILY-BIAS,GAP-CONT,PDH-PDL,VPOC",6,18.0,CAMARILLA,CAMARILLA: breakout above H4=398.69,09:41,399.4,PROFIT_LOCK_STOP,LOSS,-177.89,-0.04,49.9,STANDARD,0.064,8.3,,,True,EXIT_CONFIRMED,2.07,NOTIONAL_CAP,SUPPORTS,0.8,0.9,RBL Bank shares gain after strong FCNR deposit mobilisation; Citi sees further upside - CNBC TV18,5.0,gemini,True,True,flag,,4266.241662281747,4444.131662281748,C >=07-29 today's policy,-99.45349619560113,1677.4881666425817,501
2026-09-04,SOLARINDS,LONG,09:40,09:48,21605.0,21588.5,20,431400.0,21435.0,21945.0,2.32,"BULL-FLAG,DAILY-BIAS,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK,VPOC",7,21.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=21605.00,12:13,21415.0,STOP_HIT,LOSS,-4103.14,-0.95,49.6,STANDARD,-0.162,8.6,0.0,LOOSE,False,EXIT_CONFIRMED,2.75,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,False,flag,,-4103.14,0.0,C >=07-29 today's policy,-1872.371478865,-1872.371478865,9
2026-09-07,MEESHO,LONG,09:25,09:38,209.5,209.76,1517,318205.92,207.66,217.0,3.45,"CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD",4,12.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=209.50,14:50,209.63,TIME_EXIT,LOSS,-678.1,-0.21,49.5,STANDARD,0.124,13.6,0.0,LOOSE,False,EXIT_NOT_FILLED,3.77,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,False,flag,,-678.1,0.0,C >=07-29 today's policy,-443.54131822569565,-443.54131822569565,953
2026-09-08,SOLARINDS,LONG,09:25,09:33,22170.0,22205.0,19,421800.0,22327.8,22660.0,2.05,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,PDH-PDL,VPOC",6,18.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=22170.00,09:58,22310.0,PROFIT_LOCK_STOP,WIN,1371.0,0.32,50.0,STANDARD,0.135,8.3,0.029,LOOSE,True,EXIT_CONFIRMED,2.76,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,True,True,flag,,3593.1897341954864,2222.1897341954864,C >=07-29 today's policy,624.57916415,1677.1951372504934,9
2026-09-09,OIL,LONG,09:20,09:28,500.85,499.5,832,415625.6,494.5,513.37125,2.77,"ADX-FILTER,DAILY-BIAS,DBL-BTM,MACD,PDH-PDL,SR-BREAK,VPOC",7,21.0,MACD,"MACD: histogram flipped positive, MACD=0.845",14:50,499.3,TIME_EXIT,LOSS,-780.08,-0.19,48.8,STANDARD,-0.26,8.2,,,False,EXIT_CONFIRMED,2.89,ATR_VOL,SUPPORTS,0.5,0.8,Indian shares eye muted start as oil climbs on intensifying Mideast tensions,8.0,gemini,False,False,flag,,-780.08,0.0,C >=07-29 today's policy,-399.54797919999544,-399.54797919999544,400
2026-09-10,ANGELONE,LONG,09:30,09:43,300.75,300.21,1195,358619.5,297.21,308.26874999999995,2.69,"ADX-FILTER,DAILY-BIAS,ORB-15,SR-BREAK,STOCHASTIC",5,15.0,STOCHASTIC,STOCHASTIC: %K=24 crossed above %D from oversold,14:50,299.2,TIME_EXIT,LOSS,-1742.32,-0.49,48.2,STANDARD,-0.216,13.7,0.0,LOOSE,False,EXIT_CONFIRMED,3.34,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,False,flag,,-1742.32,0.0,C >=07-29 today's policy,-991.929452272594,-991.929452272594,666
2026-09-11,ATHERENERG,LONG,09:25,09:38,1654.1,1651.94,184,303931.2,1663.34,1714.1,3.76,"CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,PIN-BAR",6,18.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1654.10,09:53,1663.0,PROFIT_LOCK_STOP,WIN,1571.81,0.52,49.0,STANDARD,-0.139,13.7,0.184,LOOSE,True,EXIT_CONFIRMED,3.93,ATR_VOL,SUPPORTS,0.8,0.9,Ather Energy share price target raised by Nomura on faster EV adoption; Stock extends record run - CNBC TV18 - LinkedIn,8.0,gemini,True,True,flag,,2575.5421439487664,1003.7321439487664,C >=07-29 today's policy,1017.4736339645934,1677.5380403141344,121
2026-09-15,GODREJCP,LONG,09:25,09:33,872.55,872.45,573,499885.2,863.9,889.8499999999999,2.04,"EMA-CROSS,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK,VPOC",6,15.534,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=872.55,14:37,863.65,STOP_HIT,LOSS,-5767.2,-1.15,49.7,STANDARD,-0.017,8.2,0.203,LOOSE,False,EXIT_NOT_FILLED,2.18,NOTIONAL_CAP,NO_NEWS,0.0,0.0,,0.0,none,False,False,flag,,-5767.2,0.0,C >=07-29 today's policy,-2333.2036593990156,-2333.2036593990156,229
2026-09-16,GODREJCP,LONG,09:20,09:27,867.9175,868.9,575,499646.25,862.45875,889.7525,3.24,"ADX-FILTER,CAMARILLA,MACD,SR-BREAK",4,12.0,CAMARILLA,CAMARILLA: breakout above H4=867.92,09:43,862.45,STOP_HIT,LOSS,-4434.2,-0.89,48.3,STANDARD,0.119,8.0,,,False,EXIT_NOT_FILLED,2.27,NOTIONAL_CAP,CONTRADICTS,-0.6,0.8,Godrej Consumer Products Ltd is Rated Sell - MarketsMojo,1.0,gemini,False,False,flag,,-4434.2,0.0,C >=07-29 today's policy,-1802.0008949549842,-1802.0008949549842,230
2026-09-17,LAURUSLABS,LONG,09:20,09:27,1927.4,1933.06,201,388512.9,1954.08,1987.8,2.83,"ADX-FILTER,CPR,DAILY-BIAS,FIRST-CANDLE,VPOC",5,15.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1927.40,13:31,1953.5,PROFIT_LOCK_STOP,WIN,3528.24,0.91,49.5,STANDARD,0.285,7.8,,,True,EXIT_CONFIRMED,3.08,ATR_VOL,NEUTRAL,0.0,0.8,Laurus Labs Schedules Analyst and Investor Meeting - Sahi,3.0,gemini,True,True,flag,,3305.4243442002753,-222.81565579972448,C >=07-29 today's policy,1784.9892125872057,1670.8114798638223,103
2026-09-18,HBLENGINE,LONG,09:35,10:03,759.8,761.0,452,343813.8,753.39,775.3999999999999,1.89,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK",6,18.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=759.80,10:24,753.2,STOP_HIT,LOSS,-4038.99,-1.17,49.5,STANDARD,0.112,28.4,0.521,TIGHT,False,EXIT_CONFIRMED,3.49,ATR_VOL,SUPPORTS,0.5,0.6,HBL Engineering Ltd Surges on High-Value Trading Amid Sector Outperformance - MarketsMojo,1.0,gemini,False,False,flag,,-4038.99,0.0,C >=07-29 today's policy,-2361.023467883988,-2361.023467883988,262
